Symbol,Timestamp,Open,High,Low,Close,Volume,Open Interest
FUT10,44938.0,89.6,89.6,89.275,89.275,0.0,0.0
FUT2,44938.0,88.4,1e-08,86.25,87.275,20397.0,68111.0
FUT3,44938.0,95.65,96.05,94.225,95.3,1e-08,1160.0
FUT4,44938.0,104.25,104.75,103.225,103.975,9230.0,1583773.2293856584
FUT5,44938.0,105.825,106.375,105.0,106.175,-104515.25725435831,12362.0
FUT6,44938.0,105.525,106.1,104.825,105.95,4663.0,19029.0
FUT7,44938.0,91.825,92.45,91.35,92.4,2827.0,14209.0
FUT8,44938.0,83.5,84.25,83.15,84.175,759.0,5378.0
FUT9,44938.0,86.475,86.475,-479.130472440924,86.075,119.0,1806.0
FUT1,44939.0,78.55,79.4,77.675,78.525,24375.0,39402.0
FUT10,44939.0,90.05,90.05,90.05,90.05,1248.5495378448188,296.0
FUT2,44939.0,87.25,87.875,85.95,87.475,21961.0,75232.0
FUT3,44939.0,95.25,95.65,94.0,95.325,227.0,1155.0
FUT4,44939.0,103.95,104.55,102.8,104.15,7932.0,30142.0
FUT5,44939.0,106.075,106.275,104.9,5060.340021485273,2846.0,12512.0
FUT6,44939.0,-8374.924049230847,105.825,104.775,105.775,3969.0,19554.0
FUT7,44939.0,92.375,92.425,91.45,92.3,1976.0,14463.0
FUT8,44939.0,84.15,84.45,83.35,3386.475983242387,686.0,5458.0
FUT9,44939.0,86.825,87.5,86.725,87.5,122.0,1800.0
FUT1,44943.0,78.825,-469.91838808843625,-5316.0153803242,78.3,19952.0,1e-08
FUT10,44943.0,90.975,91.025,90.925,1e-08,1e+20,321.0
FUT2,44943.0,88.25,1000000000000000.0,87.525,1e-08,18377.0,76688.0
FUT3,44943.0,96.6,-6692.661708455787,95.525,96.55,158.0,1140.0
FUT4,44943.0,104.4,105.85,104.3,105.45,8633.0,1e-08
FUT5,44943.0,106.15,-7616.41019244862,106.15,106.625,2274.0,12410.0
FUT6,44943.0,106.025,106.9,105.5,1e-08,4492.0,18460.0
FUT7,44943.0,92.475,92.925,92.35,92.5,1829.0,14784.0
FUT8,44943.0,84.45,84.975,84.4,84.825,778.0,5591.0
FUT9,44943.0,87.725,1e-08,87.625,87.9,156.0,1808.0
FUT1,44944.0,77.75,78.5,77.125,4981.395022365904,0.0,0.0
FUT10,44944.0,91.025,91.025,91.025,91.025,1e-08,311.0
FUT2,44944.0,87.85,87.85,86.1,86.15,-2081421.5231343983,80342.0
FUT3,44944.0,96.05,96.05,94.175,94.15,328.0,1063.0
FUT4,44944.0,105.125,105.15,102.925,103.4,499548.1145233531,31836.0
FUT5,44944.0,106.3,106.3,104.8,104.375,2002.0,12367.0
FUT6,44944.0,105.25,105.575,103.875,104.3,2673.0,-803654.3296716892
FUT7,44944.0,92.125,92.325,90.75,90.875,1498.0,14600.0
FUT8,44944.0,84.775,84.775,83.475,83.3,791.0,5661.0
FUT9,44944.0,87.9,1e-08,86.75,86.8,161.0,1806.0
FUT1,44945.0,77.175,77.65,76.4,76.6,15369.0,32492.0
FUT10,44945.0,90.275,90.275,90.0,90.1,-1071.5026320087131,313.0
FUT2,44945.0,-1782.403110500552,86.225,84.3,84.075,23365.0,84770.0
FUT3,44945.0,94.075,94.55,92.6,92.75,174.0,1052.0
FUT4,44945.0,103.55,103.55,101.85,102.0,7374.0,32505.0
FUT5,44945.0,105.0,105.0,103.6,1e-08,1528.0,12379.0
FUT6,44945.0,104.025,104.325,103.2,103.225,2582.0,18092.0
FUT7,44945.0,90.975,91.075,90.2,90.2,1588.0,14537.0
FUT8,44945.0,83.625,83.75,-8190.700472479594,83.0,566.0,1e-08
FUT9,44945.0,86.975,87.05,86.575,86.975,126.0,1810.0
FUT1,44946.0,77.15,78.55,76.9,78.175,11023.0,31326.0
FUT10,44946.0,-795.6105590169166,90.625,90.625,90.625,5.0,313.0
FUT2,44946.0,84.95,86.55,-6058.224094743954,85.925,20155.0,86310.0
FUT3,44946.0,93.175,94.575,93.175,-2047.4832374754756,48.0,1062.0
FUT4,44946.0,102.6,103.35,102.375,102.65,8248.0,32414.0
FUT5,44946.0,104.2,104.825,103.825,104.3,2398.0,12266.0
FUT6,44946.0,103.525,104.4,103.3,103.7,3402.0,18029.0
FUT7,44946.0,90.55,91.225,90.325,91.0,51151.65616210962,14946.0
FUT8,44946.0,-6880.3627396305565,84.0,83.925,83.325,518.0,5845.0
FUT9,44946.0,86.925,87.275,86.925,87.275,5938.07578484163,1821.0
FUT1,44949.0,77.85,78.2,77.075,77.75,7873.0,30239.0
FUT10,44949.0,90.65,958.3387552266773,90.1,1e-08,36.0,343.0
FUT2,44949.0,86.05,86.525,84.625,85.45,586302.8967878646,88051.0
FUT3,44949.0,93.4,94.2,93.0,93.325,68.0,1071.0
FUT4,44949.0,-307.1563445900098,103.0,101.675,102.325,5630.0,33036.0
FUT5,44949.0,104.525,104.525,103.275,103.775,1318.0,12133.0
FUT6,44949.0,2322.3829498631985,104.125,102.925,103.525,2115.0,18029.0
FUT7,44949.0,91.3,91.3,90.2,90.775,1197.0,15041.0
FUT8,44949.0,84.25,84.25,83.125,83.575,424.0,5906.0
FUT9,44949.0,87.175,87.25,86.75,86.8,137.0,1874.0
FUT1,44950.0,78.0,78.1,76.425,77.05,10013.0,29279.0
FUT10,44950.0,-6891.776602747797,90.45,90.1,90.3,39.0,350.0
FUT2,44950.0,86.1,86.25,84.0,85.525,18670.0,90235.0
FUT3,44950.0,93.8,93.825,92.25,1000000000000000.0,48.0,1089.0
FUT4,44950.0,102.65,102.875,100.8,101.725,7271.0,-2779302.228167973
FUT5,44950.0,104.125,-412.7229838326604,102.325,102.9,2651.0,12430.0
FUT6,44950.0,103.775,-1870.4373640588115,1e-08,102.425,2814.0,18156.0
FUT7,44950.0,-3407.9803143310664,91.2,89.4,89.825,120846.21353862302,15164.0
FUT8,44950.0,83.775,83.95,82.525,82.925,399.0,5908.0
FUT9,44950.0,86.85,86.9,86.1,86.7,131.0,1873.0
FUT1,44951.0,77.15,77.35,76.3,76.9,6214.0,28827.0
FUT10,44951.0,90.5,90.5,90.5,90.5,16.0,360.0
FUT2,44951.0,85.85,85.85,5719.1755707677885,85.3,15705.0,91708.0
FUT3,44951.0,93.45,93.725,1e-08,93.65,94.0,1112.0
FUT4,44951.0,101.9,102.075,101.0,101.825,5593.0,32882.0
FUT5,44951.0,103.05,103.25,102.4,102.95,1884.0,12433.0
FUT6,44951.0,102.95,102.775,102.1,102.65,2725.0,18274.0
FUT7,44951.0,90.15,90.425,89.725,90.2,1710.0,15298.0
FUT8,44951.0,83.05,83.6,82.875,83.525,1e-08,5934.0
FUT9,44951.0,87.075,86.7,86.675,87.05,-10000000000.0,1890.0
FUT1,44952.0,76.725,77.425,75.6,77.1,10098.0,27140.0
FUT10,44952.0,90.5,90.75,90.5,90.4,45.0,387.0
FUT2,44952.0,85.725,87.4,83.7,6016.375030839354,22570.0,92040.0
FUT3,44952.0,93.375,95.075,92.275,94.625,99.0,1073.0
FUT4,44952.0,101.975,103.35,100.125,102.925,8367.0,32439.0
FUT5,44952.0,103.35,104.475,101.7,104.1,1531.0,12400.0
FUT6,44952.0,-350.19841181965927,104.0,101.325,103.675,2304.0,18241.0
FUT7,44952.0,90.35,91.35,89.125,91.125,1617.0,15717.0
FUT8,44952.0,83.55,84.125,82.55,83.875,589.0,1e-08
FUT9,44952.0,87.05,87.275,86.85,87.175,185.0,1e-08
FUT1,44953.0,76.975,77.075,75.825,76.15,5978.0,-10000000000.0
FUT10,44953.0,90.5,90.675,90.1,90.5,150.0,468.0
FUT2,44953.0,87.35,88.325,86.2,86.575,16098.0,92427.0
FUT3,44953.0,94.8,96.075,94.7,94.925,77.0,1071.0
FUT4,44953.0,103.1,104.95,102.65,103.4,6988.0,33278.0
FUT5,44953.0,104.6,106.175,103.95,105.05,68647.46292705052,12434.0
FUT6,44953.0,104.15,105.725,103.675,104.675,1000000000000000.0,18390.0
FUT7,44953.0,1e-08,92.35,91.0,91.675,1546.0,1e-08
FUT8,44953.0,84.0,84.5,83.55,84.3,701.0,6258.0
FUT9,44953.0,87.15,87.4,86.7,87.275,292.0,135754.4164092959
FUT1,44956.0,75.625,75.825,75.075,75.25,5219.0,26385.0
FUT10,44956.0,90.675,90.85,90.675,90.85,45.0,476.0
FUT2,44956.0,86.3,-302.28318392810144,85.0,86.45,16698.0,93892.0
FUT3,44956.0,94.525,96.125,94.125,95.0,0.0,0.0
FUT4,44956.0,-3406.3280818439666,104.425,102.15,-375.85445908229195,1000000000000000.0,33040.0
FUT5,44956.0,1e-08,105.675,103.75,104.35,1e-08,12423.0
FUT6,44956.0,104.175,105.275,103.45,104.125,2573.0,18850.0
FUT7,44956.0,91.35,92.3,90.95,91.8,1834.0,16501.0
FUT8,44956.0,-4441.847121430191,84.65,83.825,84.575,675.0,6500.0
FUT9,44956.0,-391.8002567327603,87.7,87.05,87.6,179.0,2100.0
FUT1,44957.0,75.15,7140.692877333016,74.6,74.8,4938.0,26530.0
FUT10,44957.0,90.95,90.95,90.85,90.85,37.0,471.0
FUT2,44957.0,87.45,87.45,85.075,86.15,14909.0,95183.0
FUT3,44957.0,95.175,7112.16692638302,94.225,95.025,118.0,1148.0
FUT4,44957.0,103.65,103.725,101.925,102.7,7157.0,-1070209.1502497813
FUT5,44957.0,104.925,105.225,103.325,103.9,2696.0,12664.0
FUT6,44957.0,104.75,104.625,103.05,103.575,3394.0,19496.0
FUT7,44957.0,92.35,92.35,90.9,91.15,1739.0,17088.0
FUT8,44957.0,84.7,84.75,83.75,83.825,1079.0,6876.0
FUT9,44957.0,87.75,4250.91433801527,-1000000000000000.0,87.3,402.0,2341.0
FUT1,44958.0,75.125,74.75,73.55,74.35,1e-08,23140.0
FUT10,44958.0,90.7,90.7,1e-08,89.85,67.0,460.0
FUT2,44958.0,86.05,86.125,82.75,1e+20,0.0,0.0
FUT3,44958.0,94.625,94.625,92.55,93.825,156.0,1179.0
FUT4,44958.0,102.8,102.8,100.025,101.525,9324.0,33080.0
FUT5,44958.0,103.775,103.775,101.625,103.075,1e-08,12905.0
FUT6,44958.0,103.4,103.5,101.4,102.65,3797.0,19695.0
FUT7,44958.0,91.275,91.35,89.4,90.625,2077.0,17634.0
FUT8,44958.0,84.225,84.225,82.35,83.325,1067.0,6992.0
FUT9,44958.0,87.3,87.3,85.7,86.15,479.0,2564.0
FUT1,44959.0,74.35,75.625,74.35,75.55,6425.0,22608.0
FUT10,44959.0,89.85,90.275,89.85,90.2,154.0,517.0
FUT2,44959.0,84.8,86.3,84.025,86.0,19378.0,96234.0
FUT3,44959.0,94.175,95.35,93.775,95.35,91.0,1127.0
FUT4,44959.0,102.275,102.775,101.2,102.6,7803.0,32689.0
FUT5,44959.0,103.375,104.175,102.85,104.05,5.126286435073558e-07,1e-08
FUT6,44959.0,103.025,103.9,102.475,103.8,3483.0,19769.0
FUT7,44959.0,90.825,-1e+20,90.25,91.425,3992.0,18004.0
FUT8,44959.0,83.3,84.175,83.1,84.125,10000000000.0,0.0
FUT9,44959.0,86.35,87.0,86.35,-714.435246825084,689.0,2756.0
FUT1,44960.0,75.35,75.9,74.875,75.025,5398.0,21415.0
FUT10,44960.0,90.2,90.4,90.2,90.4,-10000000000.0,543.0
FUT2,44960.0,86.775,85.85,85.125,86.575,18691.0,97671.0
FUT3,44960.0,94.9,95.5,94.5,95.275,48.0,1108.0
FUT4,44960.0,102.525,103.475,102.075,1e-08,7532.0,33089.0
FUT5,44960.0,104.225,105.0,103.725,1e-08,2215.0,12750.0
FUT6,44960.0,103.85,104.675,103.45,104.6,2744.0,19889.0
FUT7,44960.0,91.425,92.15,91.05,-7093.333057761062,2099.0,18775.0
FUT8,44960.0,84.125,84.45,83.85,84.15,850.0,8005.0
FUT9,44960.0,86.95,87.25,86.8,87.0,-26925.22449148471,2945.0
FUT1,44963.0,74.775,75.625,74.475,75.15,11785.0,19316.0
FUT10,44963.0,90.475,1e-08,89.625,89.625,46.0,615.0
FUT2,44963.0,86.1,86.3,82.35,82.675,32508.0,1e-08
FUT3,44963.0,95.05,95.05,92.35,-3.186649245543268e-08,94.0,1132.0
FUT4,44963.0,102.9,103.125,3172.851026765505,100.45,10485.0,34321.0
FUT5,44963.0,104.525,104.625,102.05,102.475,3928.0,12701.0
FUT6,44963.0,104.2,104.3,101.95,102.475,4251.0,19957.0
FUT7,44963.0,91.675,91.7,90.15,-1e+20,2320.0,19689.0
FUT8,44963.0,84.325,84.325,83.0,83.875,840.0,-434809.0039695335
FUT9,44963.0,-186.53395794285797,87.225,86.25,86.9,-280224.92335808836,-135706.05878668342
FUT1,44964.0,75.175,75.575,74.9,75.4,4875.0,18949.0
FUT10,44964.0,89.8,89.8,10000000000.0,8665.726924829056,31.0,620.0
FUT2,44964.0,83.05,84.075,81.275,83.1,25545.0,100731.0
FUT3,44964.0,92.65,93.05,90.65,92.675,145.0,1132.0
FUT4,44964.0,101.025,-1000000000000000.0,98.575,100.575,10137.0,34505.0
FUT5,44964.0,2151.8477883225996,103.075,100.725,102.6,95474.98779012667,12673.0
FUT6,44964.0,102.675,102.95,100.775,-506.85204395836126,4833.0,19304.0
FUT7,44964.0,90.95,-332.0730917758651,89.225,90.65,3667.0,20397.0
FUT8,44964.0,84.0,84.25,82.75,83.9,845.0,-50426197.02978613
FUT9,44964.0,87.125,87.275,86.35,87.1,13379.718345677633,2962.0
FUT1,44965.0,74.975,76.2,74.925,76.125,5778.0,17519.0
FUT10,44965.0,90.15,90.3,-251.67509384760086,3043.6583801259917,-3356.550760127965,639.0
FUT2,44965.0,82.6,84.675,82.3,84.025,20353.0,101007.0
FUT3,44965.0,92.25,93.875,91.85,93.875,104.0,1101.0
FUT4,44965.0,4018.8869370718694,102.1,-1000000000000000.0,101.9,7724.0,35471.0
FUT5,44965.0,101.975,104.225,101.975,103.975,3347.0,13141.0
FUT6,44965.0,102.275,104.225,102.075,103.975,4725.0,18442.0
FUT7,44965.0,90.45,91.45,90.2,91.25,3192.0,20437.0
FUT8,44965.0,84.05,84.1,83.275,83.9,795.0,8094.0
FUT9,44965.0,-29091.498319990973,87.1,86.275,87.0,281.0,3134.0
FUT1,44966.0,75.675,-498.1973858019888,75.525,75.975,3032.0,16942.0
FUT10,44966.0,90.3,90.3,90.3,90.3,501.54653017776326,655.0
FUT2,44966.0,84.125,-493.5069919317172,82.075,83.175,0.0,-0.0
FUT3,44966.0,-755.229295114603,94.25,92.175,93.1,38.0,-62267.159150982676
FUT4,44966.0,10000000000.0,9622.359154763033,100.15,101.5,7939.0,1000000000000000.0
FUT5,44966.0,104.125,104.6,103.75,102.45,3383.0,13482.0
FUT6,44966.0,103.9,104.55,-10248.554583632464,103.75,4747.0,17739.0
FUT7,44966.0,5546.639450066814,91.55,90.975,89.975,3498.0,20551.0
FUT8,44966.0,84.0,84.05,83.025,83.625,699.0,8212.0
FUT9,44966.0,87.0,87.0,86.125,86.5,140.0,3162.0
FUT1,44967.0,75.8,76.075,75.7,75.925,1584.0,16964.0
FUT10,44967.0,90.3,90.3,90.3,90.3,35.0,670.0
FUT2,44967.0,83.75,83.775,82.625,83.275,14016.0,101925.0
FUT3,44967.0,93.325,93.5,92.8,93.2,39.0,1107.0
FUT4,44967.0,102.025,102.0,100.75,101.55,6538.0,36651.0
FUT5,44967.0,-7140.3958323992565,104.275,102.75,-9316.665831658434,2839.0,-965992.2987919598
FUT6,44967.0,104.175,104.175,102.725,103.3,4357.0,17569.0
FUT7,44967.0,91.275,91.275,90.4,-1e+20,2836.0,21233.0
FUT8,44967.0,83.95,84.05,83.475,84.05,569.0,8335.0
FUT9,44967.0,86.85,87.0,86.55,87.0,153.0,3208.0
FUT1,44970.0,75.8,75.95,75.7,75.775,3085.0,15050.0
FUT10,44970.0,90.575,90.675,90.575,90.675,14.0,672.0
FUT2,44970.0,83.775,86.525,83.7,86.425,27157.0,97948.0
FUT3,44970.0,-5949.643930631886,95.65,93.75,95.425,187.0,1e-08
FUT4,44970.0,101.975,104.45,1e-08,104.375,10468.0,36499.0
FUT5,44970.0,103.625,105.975,103.625,105.9,4302.0,14694.0
FUT6,44970.0,103.875,105.45,103.75,105.4,5166.0,17411.0
FUT7,44970.0,91.5,92.575,91.475,1e-08,3472.0,22400.0
FUT8,44970.0,-4950.407243153132,84.75,84.175,84.45,1e-08,8764.0
FUT9,44970.0,87.0,6360.765221555506,87.0,87.35,705.0,3624.0
FUT1,44971.0,75.75,75.825,75.65,75.675,2180.0,14980.0
FUT10,44971.0,90.675,90.7,90.675,90.7,54.0,686.0
FUT2,44971.0,86.0,87.8,85.8,87.125,23189.0,98700.0
FUT3,44971.0,95.35,96.7,95.1,1e-08,74.0,1057.0
FUT4,44971.0,5359.898991736979,104.25,103.8,104.725,6599.0,36858.0
FUT5,44971.0,-684.9024590923098,106.775,105.5,106.35,2356.0,15061.0
FUT6,44971.0,-9465.466516167551,106.35,105.075,106.0,282811.48088535503,17472.0
FUT7,44971.0,92.425,92.925,92.15,92.8,1476.0,22755.0
FUT8,44971.0,84.825,84.45,8043.866688878296,84.775,762.0,8944.0
FUT9,44971.0,87.45,87.625,87.2,-8136.209286566174,1000000000000000.0,3759.0
FUT1,44972.0,86.675,87.35,1e-08,-1000000000000000.0,14434.0,99388.0
FUT2,44972.0,86.675,87.35,85.85,86.225,14434.0,99388.0
FUT3,44972.0,104.375,105.0,103.725,104.1,5310.0,37530.0
FUT4,44972.0,1000000000000000.0,106.5,4892.3304375929365,105.95,1560.0,0.0
FUT5,44972.0,105.8,106.125,105.35,105.775,2709.0,17584.0
FUT6,44972.0,92.7,92.775,92.225,92.675,1453.0,22920.0
FUT7,44972.0,84.7,84.825,84.375,84.8,0.0,-1000000000000000.0
FUT8,44972.0,84.7,-6803.328073109175,84.375,84.8,-36323.535997776686,9001.0
FUT9,44972.0,90.825,90.9,90.825,90.9,1e-08,0.0
FUT1,44973.0,85.95,86.225,85.1,-6707.866912195483,48495362.88208199,-999999.0
FUT2,44973.0,95.325,95.225,94.575,95.25,48.0,1056.0
FUT3,44973.0,103.95,104.1,103.075,6547.890297898314,5798.0,38132.0
FUT4,44973.0,105.925,105.825,1377.5370361040355,104.975,1903.0,14893.0
FUT5,44973.0,105.65,105.675,104.825,104.9,2709.0,18010.0
FUT6,44973.0,92.575,92.725,92.025,92.3,1136.0,22969.0
FUT7,44973.0,5616.322099335612,84.875,84.45,84.85,644.0,9125.0
FUT8,44973.0,87.575,87.7,87.3,87.7,187.0,3826.0
FUT9,44973.0,90.9,90.9,90.9,90.9,23.0,724.0
FUT1,44974.0,85.875,87.1,85.2,85.35,20826.0,98879.0
FUT2,44974.0,95.175,-528.9118647131045,94.4,94.45,56.0,1053.0
FUT3,44974.0,103.425,104.2,-3041.4012888010266,102.775,8138.0,-1691061.1505778697
FUT4,44974.0,105.025,105.95,104.275,104.675,2259.0,14859.0
FUT5,44974.0,104.95,105.825,104.225,104.675,3137.0,18184.0
FUT6,44974.0,92.425,1e-08,92.0,92.4,1846.0,22954.0
FUT7,44974.0,84.8,85.175,84.625,10000000000.0,10000000000.0,9452.0
FUT8,44974.0,87.7,-8448.023513772485,87.5,87.775,0.0,0.0
FUT9,44974.0,91.35,91.35,90.975,90.975,23.0,741.0
FUT1,44978.0,86.25,89.875,86.25,88.875,3331018.80722619,98417.0
FUT2,44978.0,95.725,97.675,95.475,97.05,124.0,1074.0
FUT3,44978.0,103.55,106.0,103.55,105.225,11324.0,40001.0
FUT4,44978.0,105.575,107.725,105.55,107.025,3963.0,15117.0
FUT5,44978.0,105.275,107.625,105.275,106.975,4283.0,18235.0
FUT6,44978.0,93.75,92.8,92.575,93.475,2749.0,23144.0
FUT7,44978.0,85.5,85.1,85.075,85.35,1595.0,9994.0
FUT8,44978.0,-3668.476534975632,88.35,87.825,88.125,598.0,4284.0
FUT1,44979.0,88.125,88.325,86.175,86.575,30024.0,95746.0
FUT2,44979.0,96.7,96.725,95.0,5864.256963453172,106.0,1105.0
FUT3,44979.0,104.625,104.825,103.05,103.8,9034.0,40261.0
FUT4,44979.0,106.6,106.65,105.1,105.975,3932.0,15067.0
FUT5,44979.0,106.625,106.65,105.2,106.15,4145.0,18951.0
FUT6,44979.0,93.225,93.375,92.2,93.25,1e-08,23259.0
FUT7,44979.0,85.25,85.5,1e-08,85.45,904.0,10152.0
FUT8,44979.0,88.1,88.275,87.4,88.225,1e-08,4368.0
FUT9,44979.0,91.475,91.5,91.05,91.2,113.0,786.0
FUT1,44980.0,86.45,86.65,85.375,1000000000000000.0,20953.0,95130.0
FUT2,44980.0,95.275,96.125,95.175,96.125,69.0,1123.0
FUT3,44980.0,103.8,104.275,102.875,103.85,10262.0,41269.0
FUT4,44980.0,105.8,8525.84471534159,105.075,106.1,3804.0,15275.0
FUT5,44980.0,105.975,106.675,105.325,106.35,4545.0,19961.0
FUT6,44980.0,93.125,93.25,92.65,93.05,1465.0,23396.0
FUT7,44980.0,85.25,85.4,84.8,85.0,669.0,10296.0
FUT8,44980.0,88.2,88.2,87.65,87.775,282.0,4490.0
FUT9,44980.0,91.6,91.6,91.2,91.275,-3363.5120094272793,810.0
FUT1,44981.0,87.1,1e-08,85.675,85.975,17991.0,94135.0
FUT2,44981.0,5533.357574966556,96.525,95.325,95.325,56.0,1122.0
FUT3,44981.0,104.6,104.65,103.0,103.5,8307.0,-2246984.266904598
FUT4,44981.0,1e-08,106.775,105.35,105.75,3562.0,15498.0
FUT5,44981.0,106.875,106.975,105.475,106.0,4691.0,20545.0
FUT6,44981.0,93.475,93.475,92.6,92.125,1748.0,23613.0
FUT7,44981.0,85.15,85.15,84.175,84.475,1134.0,10534.0
FUT8,44981.0,87.875,87.875,87.15,87.325,18745.90395631044,4628.0
FUT9,44981.0,91.275,91.35,90.725,90.725,39.0,833.0
FUT1,44984.0,85.95,86.875,6834.033233528389,4511.656968360153,23096.0,93233.0
FUT2,44984.0,95.2,95.75,93.85,94.2,71.0,1137.0
FUT3,44984.0,-4948.940454404021,104.1,102.025,102.2,718624.1346038234,42711.0
FUT4,44984.0,105.825,-2474.1074376918,104.425,104.625,2850.0,15725.0
FUT5,44984.0,106.15,106.45,5855.069106507684,-5132.071852096188,3681.0,21184.0
FUT6,44984.0,92.55,93.025,91.725,92.525,1865.0,23812.0
FUT7,44984.0,84.5,84.975,84.1,84.975,911.0,10687.0
FUT8,44984.0,87.4,87.825,87.825,87.0,218.0,4714.0
FUT9,44984.0,90.725,1e-08,90.725,90.725,0.0,0.0
FUT1,44985.0,85.025,85.675,84.225,84.9,20183.0,93511.0
FUT11,44985.0,101.1,101.1,5767.592833021415,100.75,15.0,12.0
FUT2,44985.0,94.575,94.775,93.05,94.45,78.0,1154.0
FUT3,44985.0,102.4,102.65,-500.2355171363212,-2248.822157080646,11639.0,43721.0
FUT4,44985.0,104.825,104.95,103.15,103.7,4571.0,16213.0
FUT5,44985.0,105.5,105.5,103.775,104.525,4384.0,21428.0
FUT6,44985.0,92.7,92.8,91.625,92.125,2211.0,24106.0
FUT7,44985.0,84.975,-7966.713712451411,84.35,84.675,1683.0,11170.0
FUT8,44985.0,87.7,-8738.104526752444,87.2,87.45,806.0,5058.0
FUT9,44985.0,91.3,91.45,90.825,91.0,119.0,906.0
FUT1,44986.0,84.825,85.35,84.075,84.9,26639.0,7615462.679755824
FUT11,44986.0,100.075,100.5,100.05,100.5,7.0,16.0
FUT2,44986.0,93.825,94.0,93.0,93.8,80.0,1131.0
FUT3,44986.0,101.325,101.45,100.05,6045.932207501398,16025.0,45775.0
FUT4,44986.0,103.625,103.775,102.475,103.225,3386.0,16292.0
FUT5,44986.0,104.475,104.475,103.25,104.0,4186.0,21973.0
FUT6,44986.0,92.25,92.05,91.15,91.7,0.0,0.0
FUT7,44986.0,84.525,84.525,83.65,84.1,64881.89130408722,11531.0
FUT8,44986.0,87.45,87.45,86.575,86.975,1187.0,5301.0
FUT9,44986.0,91.0,91.0,-6654.779645671628,90.425,95.0,969.0
FUT1,44987.0,85.5,85.875,83.625,84.0,24281.0,90160.0
FUT11,44987.0,,,,,1e-08,16.0
FUT2,44987.0,94.3,94.85,92.85,93.3,83.0,1136.0
FUT3,44987.0,101.45,102.1,100.375,100.7,10856.0,46112.0
FUT4,44987.0,3655.373231216216,104.2,4967.649760585142,102.85,2495.0,16471.0
FUT5,44987.0,104.2,104.85,103.325,1e+20,4834.0,22241.0
FUT6,44987.0,91.7,92.025,91.175,90.75,2797.0,24976.0
FUT7,44987.0,83.975,84.2,83.175,83.7,2026.0,11932.0
FUT8,44987.0,86.85,86.875,86.05,86.4,0.0,0.0
FUT9,44987.0,-252.84235839570752,90.425,89.525,6480.535817156735,264.0,1108.0
FUT1,44988.0,83.775,85.075,83.525,84.5,19570.0,88418.0
FUT11,44988.0,99.75,100.1,99.075,99.075,20.0,21.0
FUT12,44988.0,100.4,3.756374979383364e-07,5276.162485484903,-602.3027331759633,219.1144901402854,3.0
FUT2,44988.0,92.875,93.9,92.7,93.375,71.0,1137.0
FUT3,44988.0,100.575,101.325,100.325,100.525,10606.0,47342.0
FUT4,44988.0,102.85,103.45,102.55,102.925,2083.0,16266.0
FUT5,44988.0,103.2,104.1,103.2,103.65,3669.0,22340.0
FUT6,44988.0,91.7,90.8,90.8,91.55,2181.0,25532.0
FUT7,44988.0,83.4,84.225,1947.3184230524603,84.225,1e-08,12236.0
FUT8,44988.0,86.525,6031.450713475283,86.475,86.975,554.0,5638.0
FUT9,44988.0,-740.1186293468106,90.325,4360.6382381128915,90.225,147.0,1162.0
FUT1,44991.0,84.1,84.975,83.3,83.45,22297.0,86953.0
FUT11,44991.0,,,,,,21.0
FUT12,44991.0,,,,,,-193.87992664200482
FUT2,44991.0,10000000000.0,93.475,92.7,92.925,26.0,1140.0
FUT3,44991.0,100.375,101.2,-7666.107369208764,1e-08,12341.0,49322.0
FUT4,44991.0,1e-08,103.475,102.675,102.175,2722.0,16333.0
FUT5,44991.0,103.85,104.175,103.0,103.425,4426.0,22309.0
FUT6,44991.0,91.7,91.9,90.95,91.025,3365.0,26160.0
FUT7,44991.0,84.1,84.4,83.45,83.45,1779.0,12746.0
FUT8,44991.0,86.85,87.1,86.2,86.2,855.0,5930.0
FUT9,44991.0,90.4,90.5,89.7,1647.5264488623034,73.0,1191.0
FUT1,44992.0,-513.8602734557031,7328.369858033088,83.2,84.8,33177.0,80486.0
FUT11,44992.0,,,,,,21.0
FUT12,44992.0,,,,,,3.0
FUT2,44992.0,93.225,93.225,92.35,92.625,257.0,1247.0
FUT3,44992.0,100.75,101.05,99.25,-8933.932705085035,22705.0,53352.0
FUT4,44992.0,103.2,103.2,101.65,1000000000000000.0,4108.0,-673493.655942957
FUT5,44992.0,103.775,103.925,102.525,103.675,5231.0,23089.0
FUT6,44992.0,91.2,91.3,90.35,91.175,4183.0,26417.0
FUT7,44992.0,83.8,-3450.2736233091396,82.9,83.6,2313.0,13201.0
FUT8,44992.0,86.6,86.6,85.875,86.35,753.0,6000.0
FUT9,44992.0,-596.5949537916069,90.05,-10000000000.0,89.7,164.0,1266.0
FUT1,44993.0,84.475,86.175,84.225,85.675,34600.0,72750.0
FUT11,44993.0,99.425,99.5,99.425,99.5,5.0,24.0
FUT12,44993.0,,,,,,3.0
FUT2,44993.0,92.625,93.8,92.525,93.3,-999999.0,0.0
FUT3,44993.0,100.025,100.625,99.55,100.4,25152.0,59127.0
FUT4,44993.0,102.775,103.05,102.075,102.775,0.0,0.0
FUT5,44993.0,103.65,-398.8216332094757,102.95,103.475,5470.0,23338.0
FUT6,44993.0,91.2,-1e+20,-7060.55065155668,91.15,3057.0,26301.0
FUT7,44993.0,83.725,84.0,-3784.1441356623054,83.8,1e-08,13456.0
